Date,ticker,source,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,adj_factor,adj_open,adj_close
2024-06-26,SMTK,yfinance,5.525000095367432,5.525000095367432,5.525000095367432,5.525000095367432,5.525000095367432,300,0.0,0.0,1.0,5.525000095367432,5.525000095367432
2024-06-27,SMTK,yfinance,5.75,5.75,5.122000217437744,5.236000061035156,5.236000061035156,3100,0.0,0.0,1.0,5.75,5.236000061035156
2024-06-28,SMTK,yfinance,5.829999923706055,5.849999904632568,5.300000190734863,5.735000133514404,5.735000133514404,2200,0.0,0.0,1.0,5.829999923706055,5.735000133514404
2024-07-01,SMTK,yfinance,5.258999824523926,5.400000095367432,5.110000133514404,5.300000190734863,5.300000190734863,2300,0.0,0.0,1.0,5.258999824523926,5.300000190734863
2024-07-02,SMTK,yfinance,5.265999794006348,5.265999794006348,5.179999828338623,5.25,5.25,700,0.0,0.0,1.0,5.265999794006348,5.25
2024-07-03,SMTK,yfinance,5.25,5.25,5.25,5.25,5.25,0,0.0,0.0,1.0,5.25,5.25
2024-07-05,SMTK,yfinance,5.25,5.25,5.25,5.25,5.25,0,0.0,0.0,1.0,5.25,5.25
2024-07-08,SMTK,yfinance,5.25,5.25,5.107999801635742,5.25,5.25,1400,0.0,0.0,1.0,5.25,5.25
2024-07-09,SMTK,yfinance,5.199999809265137,5.199999809265137,5.179999828338623,5.179999828338623,5.179999828338623,600,0.0,0.0,1.0,5.199999809265137,5.179999828338623
2024-07-10,SMTK,yfinance,5.099999904632568,6.25,5.099999904632568,5.789999961853027,5.789999961853027,4500,0.0,0.0,1.0,5.099999904632568,5.789999961853027
